window_id,filename,window_num,label,label_text
Wearable EKG-Nano6.csv|w44,Wearable EKG-Nano6.csv,44,0,Normal
Wearable EKG-Nano6.csv|w45,Wearable EKG-Nano6.csv,45,0,Normal
Wearable EKG-Nano6.csv|w46,Wearable EKG-Nano6.csv,46,0,Normal
Wearable EKG-Nano6.csv|w47,Wearable EKG-Nano6.csv,47,0,Normal
Wearable EKG-Nano6.csv|w48,Wearable EKG-Nano6.csv,48,0,Normal
Wearable EKG-Nano6.csv|w49,Wearable EKG-Nano6.csv,49,0,Normal
Wearable EKG-Nano6.csv|w50,Wearable EKG-Nano6.csv,50,0,Normal
Wearable EKG-Nano6.csv|w51,Wearable EKG-Nano6.csv,51,0,Normal
Wearable EKG-Nano6.csv|w52,Wearable EKG-Nano6.csv,52,0,Normal
Wearable EKG-Nano6.csv|w53,Wearable EKG-Nano6.csv,53,0,Normal
Wearable EKG-Nano6.csv|w54,Wearable EKG-Nano6.csv,54,0,Normal
Wearable EKG-Nano6.csv|w55,Wearable EKG-Nano6.csv,55,0,Normal
Wearable EKG-Nano7.csv|w1,Wearable EKG-Nano7.csv,1,0,Normal
Wearable EKG-Nano7.csv|w2,Wearable EKG-Nano7.csv,2,0,Normal
Wearable EKG-Nano7.csv|w3,Wearable EKG-Nano7.csv,3,0,Normal
Wearable EKG-Nano7.csv|w4,Wearable EKG-Nano7.csv,4,0,Normal
Wearable EKG-Nano7.csv|w5,Wearable EKG-Nano7.csv,5,0,Normal
Wearable EKG-Nano7.csv|w6,Wearable EKG-Nano7.csv,6,0,Normal
Wearable EKG-Nano7.csv|w7,Wearable EKG-Nano7.csv,7,0,Normal
Wearable EKG-Nano7.csv|w8,Wearable EKG-Nano7.csv,8,0,Normal
Wearable EKG-Nano7.csv|w9,Wearable EKG-Nano7.csv,9,0,Normal
Wearable EKG-Nano7.csv|w10,Wearable EKG-Nano7.csv,10,0,Normal
Wearable EKG-Nano7.csv|w11,Wearable EKG-Nano7.csv,11,0,Normal
Wearable EKG-Nano7.csv|w12,Wearable EKG-Nano7.csv,12,0,Normal
Wearable EKG-Nano7.csv|w13,Wearable EKG-Nano7.csv,13,0,Normal
Wearable EKG-Nano7.csv|w14,Wearable EKG-Nano7.csv,14,0,Normal
Wearable EKG-Nano7.csv|w15,Wearable EKG-Nano7.csv,15,0,Normal
Wearable EKG-Nano7.csv|w16,Wearable EKG-Nano7.csv,16,0,Normal
Wearable EKG-Nano7.csv|w17,Wearable EKG-Nano7.csv,17,0,Normal
Wearable EKG-Nano7.csv|w18,Wearable EKG-Nano7.csv,18,0,Normal
Wearable EKG-Nano7.csv|w19,Wearable EKG-Nano7.csv,19,0,Normal
Wearable EKG-Nano7.csv|w20,Wearable EKG-Nano7.csv,20,0,Normal
Wearable EKG-Nano7.csv|w21,Wearable EKG-Nano7.csv,21,0,Normal
Wearable EKG-Nano7.csv|w22,Wearable EKG-Nano7.csv,22,0,Normal
Wearable EKG-Nano7.csv|w23,Wearable EKG-Nano7.csv,23,0,Normal
Wearable EKG-Nano7.csv|w24,Wearable EKG-Nano7.csv,24,0,Normal
Wearable EKG-Nano7.csv|w25,Wearable EKG-Nano7.csv,25,0,Normal
Wearable EKG-Nano7.csv|w26,Wearable EKG-Nano7.csv,26,0,Normal
Wearable EKG-Nano7.csv|w27,Wearable EKG-Nano7.csv,27,0,Normal
Wearable EKG-Nano7.csv|w28,Wearable EKG-Nano7.csv,28,0,Normal
Wearable EKG-Nano7.csv|w29,Wearable EKG-Nano7.csv,29,0,Normal
Wearable EKG-Nano7.csv|w30,Wearable EKG-Nano7.csv,30,0,Normal
Wearable EKG-Nano7.csv|w31,Wearable EKG-Nano7.csv,31,0,Normal
Wearable EKG-Nano7.csv|w32,Wearable EKG-Nano7.csv,32,0,Normal
Wearable EKG-Nano7.csv|w33,Wearable EKG-Nano7.csv,33,0,Normal
Wearable EKG-Nano7.csv|w34,Wearable EKG-Nano7.csv,34,0,Normal
Wearable EKG-Nano7.csv|w35,Wearable EKG-Nano7.csv,35,0,Normal
Wearable EKG-Nano7.csv|w36,Wearable EKG-Nano7.csv,36,0,Normal
Wearable EKG-Nano7.csv|w37,Wearable EKG-Nano7.csv,37,0,Normal
Wearable EKG-Nano7.csv|w38,Wearable EKG-Nano7.csv,38,0,Normal
Wearable EKG-Nano7.csv|w39,Wearable EKG-Nano7.csv,39,0,Normal
Wearable EKG-Nano7.csv|w40,Wearable EKG-Nano7.csv,40,0,Normal
Wearable EKG-Nano7.csv|w41,Wearable EKG-Nano7.csv,41,0,Normal
Wearable EKG-Nano7.csv|w42,Wearable EKG-Nano7.csv,42,0,Normal
Wearable EKG-Nano7.csv|w43,Wearable EKG-Nano7.csv,43,0,Normal
Wearable EKG-Nano7.csv|w44,Wearable EKG-Nano7.csv,44,0,Normal
Wearable EKG-Nano7.csv|w45,Wearable EKG-Nano7.csv,45,0,Normal
Wearable EKG-Nano7.csv|w46,Wearable EKG-Nano7.csv,46,0,Normal
Wearable EKG-Nano7.csv|w47,Wearable EKG-Nano7.csv,47,0,Normal
Wearable EKG-Nano7.csv|w48,Wearable EKG-Nano7.csv,48,0,Normal
Wearable EKG-Nano7.csv|w49,Wearable EKG-Nano7.csv,49,0,Normal
Wearable EKG-Nano7.csv|w50,Wearable EKG-Nano7.csv,50,0,Normal
Wearable EKG-Nano7.csv|w51,Wearable EKG-Nano7.csv,51,0,Normal
Wearable EKG-Nano7.csv|w52,Wearable EKG-Nano7.csv,52,0,Normal
Wearable EKG-Nano7.csv|w53,Wearable EKG-Nano7.csv,53,0,Normal
Wearable EKG-Nano7.csv|w54,Wearable EKG-Nano7.csv,54,0,Normal
Wearable EKG-Nano7.csv|w55,Wearable EKG-Nano7.csv,55,0,Normal
Wearable EKG-Nano8.csv|w1,Wearable EKG-Nano8.csv,1,0,Normal
Wearable EKG-Nano8.csv|w2,Wearable EKG-Nano8.csv,2,1,AFib
Wearable EKG-Nano8.csv|w3,Wearable EKG-Nano8.csv,3,1,AFib
Wearable EKG-Nano8.csv|w4,Wearable EKG-Nano8.csv,4,0,Normal
Wearable EKG-Nano8.csv|w5,Wearable EKG-Nano8.csv,5,0,Normal
Wearable EKG-Nano8.csv|w6,Wearable EKG-Nano8.csv,6,1,AFib
Wearable EKG-Nano8.csv|w7,Wearable EKG-Nano8.csv,7,0,Normal
Wearable EKG-Nano8.csv|w8,Wearable EKG-Nano8.csv,8,0,Normal
Wearable EKG-Nano8.csv|w9,Wearable EKG-Nano8.csv,9,0,Normal
Wearable EKG-Nano8.csv|w10,Wearable EKG-Nano8.csv,10,0,Normal
Wearable EKG-Nano8.csv|w11,Wearable EKG-Nano8.csv,11,0,Normal
Wearable EKG-Nano8.csv|w12,Wearable EKG-Nano8.csv,12,0,Normal
Wearable EKG-Nano8.csv|w13,Wearable EKG-Nano8.csv,13,0,Normal
Wearable EKG-Nano8.csv|w14,Wearable EKG-Nano8.csv,14,0,Normal
Wearable EKG-Nano8.csv|w15,Wearable EKG-Nano8.csv,15,0,Normal
Wearable EKG-Nano8.csv|w16,Wearable EKG-Nano8.csv,16,0,Normal
Wearable EKG-Nano8.csv|w17,Wearable EKG-Nano8.csv,17,0,Normal
Wearable EKG-Nano8.csv|w18,Wearable EKG-Nano8.csv,18,0,Normal
Wearable EKG-Nano8.csv|w19,Wearable EKG-Nano8.csv,19,1,AFib
Wearable EKG-Nano8.csv|w20,Wearable EKG-Nano8.csv,20,0,Normal
Wearable EKG-Nano8.csv|w21,Wearable EKG-Nano8.csv,21,0,Normal
Wearable EKG-Nano8.csv|w22,Wearable EKG-Nano8.csv,22,0,Normal
Wearable EKG-Nano8.csv|w23,Wearable EKG-Nano8.csv,23,0,Normal
Wearable EKG-Nano8.csv|w24,Wearable EKG-Nano8.csv,24,1,AFib
Wearable EKG-Nano8.csv|w25,Wearable EKG-Nano8.csv,25,0,Normal
Wearable EKG-Nano8.csv|w26,Wearable EKG-Nano8.csv,26,0,Normal
Wearable EKG-Nano8.csv|w27,Wearable EKG-Nano8.csv,27,0,Normal
Wearable EKG-Nano8.csv|w28,Wearable EKG-Nano8.csv,28,0,Normal
Wearable EKG-Nano8.csv|w29,Wearable EKG-Nano8.csv,29,0,Normal
Wearable EKG-Nano8.csv|w30,Wearable EKG-Nano8.csv,30,0,Normal
Wearable EKG-Nano8.csv|w31,Wearable EKG-Nano8.csv,31,0,Normal
Wearable EKG-Nano8.csv|w32,Wearable EKG-Nano8.csv,32,0,Normal
Wearable EKG-Nano8.csv|w33,Wearable EKG-Nano8.csv,33,0,Normal
Wearable EKG-Nano8.csv|w34,Wearable EKG-Nano8.csv,34,0,Normal
Wearable EKG-Nano8.csv|w35,Wearable EKG-Nano8.csv,35,0,Normal
Wearable EKG-Nano8.csv|w36,Wearable EKG-Nano8.csv,36,0,Normal
Wearable EKG-Nano8.csv|w37,Wearable EKG-Nano8.csv,37,0,Normal
Wearable EKG-Nano8.csv|w38,Wearable EKG-Nano8.csv,38,0,Normal
Wearable EKG-Nano8.csv|w39,Wearable EKG-Nano8.csv,39,0,Normal
Wearable EKG-Nano8.csv|w40,Wearable EKG-Nano8.csv,40,0,Normal
Wearable EKG-Nano8.csv|w41,Wearable EKG-Nano8.csv,41,0,Normal
Wearable EKG-Nano8.csv|w42,Wearable EKG-Nano8.csv,42,0,Normal
Wearable EKG-Nano8.csv|w43,Wearable EKG-Nano8.csv,43,0,Normal
Wearable EKG-Nano8.csv|w44,Wearable EKG-Nano8.csv,44,0,Normal
Wearable EKG-Nano8.csv|w45,Wearable EKG-Nano8.csv,45,0,Normal
Wearable EKG-Nano8.csv|w46,Wearable EKG-Nano8.csv,46,0,Normal
Wearable EKG-Nano8.csv|w47,Wearable EKG-Nano8.csv,47,1,AFib
Wearable EKG-Nano8.csv|w48,Wearable EKG-Nano8.csv,48,0,Normal
Wearable EKG-Nano8.csv|w49,Wearable EKG-Nano8.csv,49,0,Normal
Wearable EKG-Nano8.csv|w50,Wearable EKG-Nano8.csv,50,0,Normal
Wearable EKG-Nano8.csv|w51,Wearable EKG-Nano8.csv,51,0,Normal
Wearable EKG-Nano8.csv|w52,Wearable EKG-Nano8.csv,52,0,Normal
Wearable EKG-Nano8.csv|w53,Wearable EKG-Nano8.csv,53,0,Normal
Wearable EKG-Nano8.csv|w54,Wearable EKG-Nano8.csv,54,0,Normal
Wearable EKG-Nano8.csv|w55,Wearable EKG-Nano8.csv,55,0,Normal
Wearable EKG-Nano9.csv|w1,Wearable EKG-Nano9.csv,1,1,AFib
Wearable EKG-Nano9.csv|w2,Wearable EKG-Nano9.csv,2,0,Normal
Wearable EKG-Nano9.csv|w3,Wearable EKG-Nano9.csv,3,1,AFib
Wearable EKG-Nano9.csv|w4,Wearable EKG-Nano9.csv,4,0,Normal
Wearable EKG-Nano9.csv|w5,Wearable EKG-Nano9.csv,5,1,AFib
Wearable EKG-Nano9.csv|w6,Wearable EKG-Nano9.csv,6,1,AFib
Wearable EKG-Nano9.csv|w7,Wearable EKG-Nano9.csv,7,0,Normal
Wearable EKG-Nano9.csv|w8,Wearable EKG-Nano9.csv,8,0,Normal
Wearable EKG-Nano9.csv|w9,Wearable EKG-Nano9.csv,9,1,AFib
Wearable EKG-Nano9.csv|w10,Wearable EKG-Nano9.csv,10,1,AFib
Wearable EKG-Nano9.csv|w11,Wearable EKG-Nano9.csv,11,1,AFib
Wearable EKG-Nano9.csv|w12,Wearable EKG-Nano9.csv,12,1,AFib
Wearable EKG-Nano9.csv|w13,Wearable EKG-Nano9.csv,13,0,Normal
Wearable EKG-Nano9.csv|w14,Wearable EKG-Nano9.csv,14,0,Normal
Wearable EKG-Nano9.csv|w15,Wearable EKG-Nano9.csv,15,1,AFib
Wearable EKG-Nano9.csv|w16,Wearable EKG-Nano9.csv,16,0,Normal
Wearable EKG-Nano9.csv|w17,Wearable EKG-Nano9.csv,17,1,AFib
Wearable EKG-Nano9.csv|w18,Wearable EKG-Nano9.csv,18,0,Normal
Wearable EKG-Nano9.csv|w19,Wearable EKG-Nano9.csv,19,0,Normal
Wearable EKG-Nano9.csv|w20,Wearable EKG-Nano9.csv,20,1,AFib
Wearable EKG-Nano9.csv|w21,Wearable EKG-Nano9.csv,21,0,Normal
Wearable EKG-Nano9.csv|w22,Wearable EKG-Nano9.csv,22,1,AFib
Wearable EKG-Nano9.csv|w23,Wearable EKG-Nano9.csv,23,1,AFib
Wearable EKG-Nano9.csv|w24,Wearable EKG-Nano9.csv,24,0,Normal
Wearable EKG-Nano9.csv|w25,Wearable EKG-Nano9.csv,25,0,Normal
Wearable EKG-Nano9.csv|w26,Wearable EKG-Nano9.csv,26,0,Normal
Wearable EKG-Nano9.csv|w27,Wearable EKG-Nano9.csv,27,0,Normal
Wearable EKG-Nano9.csv|w28,Wearable EKG-Nano9.csv,28,1,AFib
Wearable EKG-Nano9.csv|w29,Wearable EKG-Nano9.csv,29,0,Normal
Wearable EKG-Nano9.csv|w30,Wearable EKG-Nano9.csv,30,0,Normal
Wearable EKG-Nano9.csv|w31,Wearable EKG-Nano9.csv,31,0,Normal
Wearable EKG-Nano9.csv|w32,Wearable EKG-Nano9.csv,32,0,Normal
Wearable EKG-Nano9.csv|w33,Wearable EKG-Nano9.csv,33,0,Normal
Wearable EKG-Nano9.csv|w34,Wearable EKG-Nano9.csv,34,0,Normal
Wearable EKG-Nano9.csv|w35,Wearable EKG-Nano9.csv,35,0,Normal
Wearable EKG-Nano9.csv|w36,Wearable EKG-Nano9.csv,36,0,Normal
Wearable EKG-Nano9.csv|w37,Wearable EKG-Nano9.csv,37,0,Normal
Wearable EKG-Nano9.csv|w38,Wearable EKG-Nano9.csv,38,0,Normal
Wearable EKG-Nano9.csv|w39,Wearable EKG-Nano9.csv,39,0,Normal
Wearable EKG-Nano9.csv|w40,Wearable EKG-Nano9.csv,40,0,Normal
Wearable EKG-Nano9.csv|w41,Wearable EKG-Nano9.csv,41,0,Normal
Wearable EKG-Nano9.csv|w42,Wearable EKG-Nano9.csv,42,0,Normal
Wearable EKG-Nano9.csv|w43,Wearable EKG-Nano9.csv,43,0,Normal
Wearable EKG-Nano9.csv|w44,Wearable EKG-Nano9.csv,44,0,Normal
Wearable EKG-Nano9.csv|w45,Wearable EKG-Nano9.csv,45,0,Normal
Wearable EKG-Nano9.csv|w46,Wearable EKG-Nano9.csv,46,0,Normal
Wearable EKG-Nano9.csv|w47,Wearable EKG-Nano9.csv,47,0,Normal
Wearable EKG-Nano9.csv|w48,Wearable EKG-Nano9.csv,48,0,Normal
Wearable EKG-Nano9.csv|w49,Wearable EKG-Nano9.csv,49,0,Normal
Wearable EKG-Nano9.csv|w50,Wearable EKG-Nano9.csv,50,0,Normal
Wearable EKG-Nano9.csv|w51,Wearable EKG-Nano9.csv,51,0,Normal
Wearable EKG-Nano9.csv|w52,Wearable EKG-Nano9.csv,52,0,Normal
Wearable EKG-Nano9.csv|w53,Wearable EKG-Nano9.csv,53,0,Normal
Wearable EKG-Nano9.csv|w54,Wearable EKG-Nano9.csv,54,1,AFib
Wearable EKG-Nano9.csv|w55,Wearable EKG-Nano9.csv,55,1,AFib
